event_definition,coding_system,code_name,concept,concept_name,tags,system,event_abbreviation,type,code_rounding_issue,code_issue_dot,code
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm of artery- other than aorta (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,57035005,57035005,57035005
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm of ascending aorta (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,425963007,425963007,425963007
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm of axillary artery (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,41740005,41740005,41740005
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm of basilar artery (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,737159004,737159004,737159004
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm of celiac artery (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,111290000,111290000,111290000
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm of common carotid artery (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,10878002,10878002,10878002
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm of coronary artery due to and following acute febrile mucocutaneous lymph node syndrome (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,16025471000119107,16025471000119107,16025471000119107
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm of coronary vessels (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,50570003,50570003,50570003
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm of descending aorta (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,426948001,426948001,426948001
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm of descending thoracic aorta (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,2831000119107,2831000119107,2831000119107
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm of external carotid artery (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,61091005,61091005,61091005
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm of extracranial portion of internal carotid artery (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,284811000119102,284811000119102,284811000119102
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm of extracranial portion of left internal carotid artery (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,15648321000119103,15648321000119103,15648321000119103
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm of extracranial portion of right internal carotid artery (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,15648281000119108,15648281000119108,15648281000119108
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm of femoral artery (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,91445000,91445000,91445000
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm of gastroduodenal artery (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,33997006,33997006,33997006
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm of gastroepiploic artery (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,71226004,71226004,71226004
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm of head and neck artery (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,301432000,301432000,301432000
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm of heart,C0018789,Heart Aneurysm,narrow,V,ANEURYSMVASCMALF,COV,155317009,155317009,155317009
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm of heart (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,65340007,65340007,65340007
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm of heart NOS,C0018789,Heart Aneurysm,narrow,V,ANEURYSMVASCMALF,COV,194847002,194847002,194847002
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm of hepatic artery (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,25878000,25878000,25878000
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm of iliac artery (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,13290008,13290008,13290008
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm of iliac artery NOS,C0162870,Iliac Aneurysm,narrow,V,ANEURYSMVASCMALF,COV,195278003,195278003,195278003
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm of infrarenal abdominal aorta (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,444569004,444569004,444569004
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm of internal carotid artery (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,24624008,24624008,24624008
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm of internal carotid bifurcation (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,783415001,783415001,783415001
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm of internal carotid-anterior communicating artery zone (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,783422009,783422009,783422009
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm of internal carotid-posterior communicating artery zone (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,783423004,783423004,783423004
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm of intracranial portion of internal carotid artery (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,284821000119109,284821000119109,284821000119109
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm of intracranial portion of left internal carotid artery (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,15648241000119103,15648241000119103,15648241000119103
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm of intracranial portion of right internal carotid artery (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,15648201000119100,15648201000119100,15648201000119100
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm of left brachial artery (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,15649781000119105,15649781000119105,15649781000119105
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm of left carotid artery (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,15648561000119102,15648561000119102,15648561000119102
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm of left common carotid artery (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,15648481000119107,15648481000119107,15648481000119107
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm of left common iliac artery (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,15649041000119103,15649041000119103,15649041000119103
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm of left femoral artery (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,15649481000119103,15649481000119103,15649481000119103
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm of left iliac artery,C2227978,Aneurysm of left iliac artery,narrow,V,ANEURYSMVASCMALF,COV,15631651000119107,15631651000119107,15631651000119107
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm of left internal carotid artery (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,15648401000119104,15648401000119104,15648401000119104
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm of left internal iliac artery (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,15649141000119104,15649141000119104,15649141000119104
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm of left popliteal artery (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,15649361000119102,15649361000119102,15649361000119102
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm of left renal artery (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,12237271000119105,12237271000119105,12237271000119105
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm of left subclavian artery (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,15648921000119102,15648921000119102,15648921000119102
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm of left superior vena cava (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,448329009,448329009,448329009
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm of left ventricle following procedure (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,880043001,880043001,880043001
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm of left vertebral artery (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,16662371000119109,16662371000119109,16662371000119109
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm of leg artery NOS,C0155744,Aneurysm of leg artery,narrow,V,ANEURYSMVASCMALF,COV,195285004,195285004,195285004
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm of mediastinal artery (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,33456005,33456005,33456005
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm of membranous septum (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,264503005,264503005,264503005
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm of middle cerebral artery (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,783420001,783420001,783420001
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm of muscular septum (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,448330004,448330004,448330004
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm of pancreaticoduodenal artery (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,57614009,57614009,57614009
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm of pararenal aorta (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,871536000,871536000,871536000
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm of patch of atrioventricular septal defect (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,459180002,459180002,459180002
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm of patch of left ventricular outflow tract (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,459182005,459182005,459182005
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm of patch of right ventricular outflow tract (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,459183000,459183000,459183000
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm of patch of ventricular septal defect (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,459181003,459181003,459181003
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm of peripheral artery (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,29721000119101,29721000119101,29721000119101
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm of popliteal artery (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,48273005,48273005,48273005
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm of posterior cerebral artery (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,783419007,783419007,783419007
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm of posterior communicating artery (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,783421002,783421002,783421002
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm of posterior inferior cerebellar artery (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,783417009,783417009,783417009
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm of pulmonary artery,C0155676,Pulmonary artery aneurysm,narrow,V,ANEURYSMVASCMALF,COV,11487005,11487005,11487005
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm of renal artery (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,36184004,36184004,36184004
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm of right brachial artery (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,15649741000119100,15649741000119100,15649741000119100
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm of right carotid artery (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,15648521000119107,15648521000119107,15648521000119107
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm of right common carotid artery (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,15648441000119102,15648441000119102,15648441000119102
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm of right common iliac artery (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,15648981000119103,15648981000119103,15648981000119103
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm of right femoral artery (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,15649421000119102,15649421000119102,15649421000119102
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm of right internal carotid artery (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,15648361000119108,15648361000119108,15648361000119108
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm of right internal iliac artery (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,15649101000119101,15649101000119101,15649101000119101
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm of right popliteal artery (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,15649301000119103,15649301000119103,15649301000119103
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm of right renal artery (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,12237311000119105,12237311000119105,12237311000119105
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm of right subclavian artery (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,15648861000119100,15648861000119100,15648861000119100
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm of right superior vena cava (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,448179001,448179001,448179001
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm of right ventricle following procedure (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,880044007,880044007,880044007
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm of right vertebral artery (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,16662331000119106,16662331000119106,16662331000119106
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm of spinal artery (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,8370004,8370004,8370004
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm of splenic artery (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,70405009,70405009,70405009
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm of subclavian artery (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,40136003,40136003,40136003
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm of superficial temporal artery (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,428479004,428479004,428479004
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm of superior mesenteric artery (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,65498003,65498003,65498003
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm of supraceliac aorta (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,427490006,427490006,427490006
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm of suprarenal aorta (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,426270006,426270006,426270006
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm of systemic vein (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,448180003,448180003,448180003
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm of the vein of Galen (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,253194008,253194008,253194008
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm of thoracic aorta (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,433068007,433068007,433068007
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm of transplanted artery (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,233989002,233989002,233989002
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm of transplanted vein (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,262947007,262947007,262947007
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm of vein (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,234081006,234081006,234081006
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm of visceral artery (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,35239001,35239001,35239001
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm osteoarthritis syndrome (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,785808002,785808002,785808002
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm-cer.non rupt.,C0917996,Cerebral Aneurysm,narrow,V,ANEURYSMVASCMALF,COV,155409000,155409000,155409000
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysm-cer.non rupt.,C0917996,Cerebral Aneurysm,narrow,V,ANEURYSMVASCMALF,COV,266316009,266316009,266316009
Aneurysm and vascular malformation,SNOMEDCT_US,Aneurysmal lesion of coronary artery,C0010051,Coronary Aneurysm,narrow,V,ANEURYSMVASCMALF,COV,373139003,373139003,373139003
Aneurysm and vascular malformation,SNOMEDCT_US,Anterior tibial aneurysm (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,195279006,195279006,195279006
Aneurysm and vascular malformation,SNOMEDCT_US,Antineutrophil cytoplasmic antibody positive vasculitis (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,722191003,722191003,722191003
Aneurysm and vascular malformation,SNOMEDCT_US,Aortic aneurysm,C0003486,Aortic Aneurysm,narrow,V,ANEURYSMVASCMALF,COV,155419006,155419006,155419006
Aneurysm and vascular malformation,SNOMEDCT_US,Aortic aneurysm (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,67362008,67362008,67362008
Aneurysm and vascular malformation,SNOMEDCT_US,Aortic aneurysm NOS,C0003486,Aortic Aneurysm,narrow,V,ANEURYSMVASCMALF,COV,155424009,155424009,155424009
Aneurysm and vascular malformation,SNOMEDCT_US,Aortic aneurysm NOS,C0003486,Aortic Aneurysm,narrow,V,ANEURYSMVASCMALF,COV,195269009,195269009,195269009
Aneurysm and vascular malformation,SNOMEDCT_US,Aortic aneurysm due to Loeys-Dietz syndrome (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,838364007,838364007,838364007
Aneurysm and vascular malformation,SNOMEDCT_US,Aortic aneurysm without mention of rupture NOS,C0340629,Aortic aneurysm without mention of rupture NOS,narrow,V,ANEURYSMVASCMALF,COV,195266002,195266002,195266002
Aneurysm and vascular malformation,SNOMEDCT_US,Aortic root dilatation (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,251036003,251036003,251036003
Aneurysm and vascular malformation,SNOMEDCT_US,Aortic sinus of Valsalva aneurysm from left coronary sinus (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,445285002,445285002,445285002
Aneurysm and vascular malformation,SNOMEDCT_US,Aortic sinus of Valsalva aneurysm from noncoronary sinus (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,445284003,445284003,445284003
Aneurysm and vascular malformation,SNOMEDCT_US,Aortic sinus of Valsalva aneurysm from right coronary sinus (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,445286001,445286001,445286001
