event_definition,coding_system,code_name,concept,concept_name,tags,system,event_abbreviation,type,code_issue_dot,code,Type_codelist,EXPOSURE,COV,INDICATION,ALTERNATIVES,Algorithm,Algorithm_input,DP,EXACT_MATCH,Label,...12,Start window,End window
Aneurysm and vascular malformation,SCTSPA,Rupture of pulmonary artery co-occurrent and due to aneurysm of pulmonary artery (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,735568006,735568006,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aneurysm and vascular malformations,,,
Aneurysm and vascular malformation,SCTSPA,Rupture of syphilitic cerebral aneurysm (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,186893003,186893003,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aneurysm and vascular malformations,,,
Aneurysm and vascular malformation,SCTSPA,Ruptured abdominal aortic aneurysm (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,14336007,14336007,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aneurysm and vascular malformations,,,
Aneurysm and vascular malformation,SCTSPA,Ruptured aneurysm (morphologic abnormality),"","",narrow,V,ANEURYSMVASCMALF,COV,22039006,22039006,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aneurysm and vascular malformations,,,
Aneurysm and vascular malformation,SCTSPA,Ruptured aneurysm of anterior cerebral artery (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,277315000,277315000,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aneurysm and vascular malformations,,,
Aneurysm and vascular malformation,SCTSPA,Ruptured aneurysm of anterior communicating artery (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,277320000,277320000,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aneurysm and vascular malformations,,,
Aneurysm and vascular malformation,SCTSPA,Ruptured aneurysm of artery (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,23115009,23115009,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aneurysm and vascular malformations,,,
Aneurysm and vascular malformation,SCTSPA,Ruptured aneurysm of basilar artery (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,277324009,277324009,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aneurysm and vascular malformations,,,
Aneurysm and vascular malformation,SCTSPA,Ruptured aneurysm of common iliac artery (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,427602004,427602004,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aneurysm and vascular malformations,,,
Aneurysm and vascular malformation,SCTSPA,Ruptured aneurysm of internal iliac artery (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,425600006,425600006,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aneurysm and vascular malformations,,,
Aneurysm and vascular malformation,SCTSPA,Ruptured aneurysm of left posterior communicating artery (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,734880004,734880004,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aneurysm and vascular malformations,,,
Aneurysm and vascular malformation,SCTSPA,Ruptured aneurysm of middle cerebral artery (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,277316004,277316004,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aneurysm and vascular malformations,,,
Aneurysm and vascular malformation,SCTSPA,Ruptured aneurysm of posterior cerebral artery (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,277319006,277319006,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aneurysm and vascular malformations,,,
Aneurysm and vascular malformation,SCTSPA,Ruptured aneurysm of posterior communicating artery (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,277322008,277322008,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aneurysm and vascular malformations,,,
Aneurysm and vascular malformation,SCTSPA,Ruptured aneurysm of posterior inferior cerebellar artery (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,277325005,277325005,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aneurysm and vascular malformations,,,
Aneurysm and vascular malformation,SCTSPA,Ruptured aneurysm of right posterior communicating artery (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,734879002,734879002,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aneurysm and vascular malformations,,,
Aneurysm and vascular malformation,SCTSPA,Ruptured aneurysm of vertebral artery (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,703176000,703176000,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aneurysm and vascular malformations,,,
Aneurysm and vascular malformation,SCTSPA,Ruptured aortic aneurysm (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,73067008,73067008,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aneurysm and vascular malformations,,,
Aneurysm and vascular malformation,SCTSPA,Ruptured atherosclerotic aneurysm (morphologic abnormality),"","",narrow,V,ANEURYSMVASCMALF,COV,110424008,110424008,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aneurysm and vascular malformations,,,
Aneurysm and vascular malformation,SCTSPA,Ruptured berry aneurysm (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,195154000,195154000,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aneurysm and vascular malformations,,,
Aneurysm and vascular malformation,SCTSPA,Ruptured cerebral aneurysm (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,233983001,233983001,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aneurysm and vascular malformations,,,
Aneurysm and vascular malformation,SCTSPA,Ruptured cerebral arteriovenous malformation (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,277299009,277299009,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aneurysm and vascular malformations,,,
Aneurysm and vascular malformation,SCTSPA,Ruptured internal carotid bifurcation aneurysm (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,277330009,277330009,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aneurysm and vascular malformations,,,
Aneurysm and vascular malformation,SCTSPA,Ruptured internal carotid-anterior communicating artery zone aneurysm (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,277328007,277328007,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aneurysm and vascular malformations,,,
Aneurysm and vascular malformation,SCTSPA,Ruptured internal carotid-posterior communicating artery zone aneurysm (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,277329004,277329004,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aneurysm and vascular malformations,,,
Aneurysm and vascular malformation,SCTSPA,Ruptured popliteal artery aneurysm (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,311798009,311798009,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aneurysm and vascular malformations,,,
Aneurysm and vascular malformation,SCTSPA,Ruptured suprarenal aortic aneurysm (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,314184006,314184006,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aneurysm and vascular malformations,,,
Aneurysm and vascular malformation,SCTSPA,Saccular aneurysm (morphologic abnormality),"","",narrow,V,ANEURYSMVASCMALF,COV,54002007,54002007,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aneurysm and vascular malformations,,,
Aneurysm and vascular malformation,SCTSPA,Serpentine aneurysm (morphologic abnormality),"","",narrow,V,ANEURYSMVASCMALF,COV,70984001,70984001,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aneurysm and vascular malformations,,,
Aneurysm and vascular malformation,SCTSPA,Spontaneous arteriovenous fistula thrombosis (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,404814007,404814007,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aneurysm and vascular malformations,,,
Aneurysm and vascular malformation,SCTSPA,Spontaneous caroticocavernous sinus fistula (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,128171000119104,128171000119104,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aneurysm and vascular malformations,,,
Aneurysm and vascular malformation,SCTSPA,Stenosis of arteriovenous dialysis fistula (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,423062001,423062001,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aneurysm and vascular malformations,,,
Aneurysm and vascular malformation,SCTSPA,Superficial femoral aneurysm (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,233987000,233987000,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aneurysm and vascular malformations,,,
Aneurysm and vascular malformation,SCTSPA,Suprarenal artery aneurysm (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,297196004,297196004,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aneurysm and vascular malformations,,,
Aneurysm and vascular malformation,SCTSPA,Surgical arteriovenous fistula (morphologic abnormality),"","",narrow,V,ANEURYSMVASCMALF,COV,312213004,312213004,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aneurysm and vascular malformations,,,
Aneurysm and vascular malformation,SCTSPA,Surgical fistula (morphologic abnormality),"","",narrow,V,ANEURYSMVASCMALF,COV,125319009,125319009,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aneurysm and vascular malformations,,,
Aneurysm and vascular malformation,SCTSPA,Syphilitic aneurysm (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,234017002,234017002,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aneurysm and vascular malformations,,,
Aneurysm and vascular malformation,SCTSPA,Syphilitic aneurysm of aorta (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,12232008,12232008,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aneurysm and vascular malformations,,,
Aneurysm and vascular malformation,SCTSPA,Thoracic aortic aneurysm which has ruptured (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,195258006,195258006,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aneurysm and vascular malformations,,,
Aneurysm and vascular malformation,SCTSPA,Thoracic aortic aneurysm without rupture (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,74883004,74883004,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aneurysm and vascular malformations,,,
Aneurysm and vascular malformation,SCTSPA,Thoracoabdominal aortic aneurysm (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,233984007,233984007,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aneurysm and vascular malformations,,,
Aneurysm and vascular malformation,SCTSPA,Thoracoabdominal aortic aneurysm- ruptured (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,195265003,195265003,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aneurysm and vascular malformations,,,
Aneurysm and vascular malformation,SCTSPA,Thrombosed aneurysm (morphologic abnormality),"","",narrow,V,ANEURYSMVASCMALF,COV,125271003,125271003,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aneurysm and vascular malformations,,,
Aneurysm and vascular malformation,SCTSPA,Thrombosed atherosclerotic aneurysm (morphologic abnormality),"","",narrow,V,ANEURYSMVASCMALF,COV,123625002,123625002,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aneurysm and vascular malformations,,,
Aneurysm and vascular malformation,SCTSPA,True congenital varicose veins (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,234129008,234129008,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aneurysm and vascular malformations,,,
Aneurysm and vascular malformation,SCTSPA,Truncal arteriovenous fistula (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,234144009,234144009,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aneurysm and vascular malformations,,,
Aneurysm and vascular malformation,SCTSPA,Type I dissection of thoracic aorta (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,233995001,233995001,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aneurysm and vascular malformations,,,
Aneurysm and vascular malformation,SCTSPA,Type II dissection of thoracic aorta (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,233996000,233996000,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aneurysm and vascular malformations,,,
Aneurysm and vascular malformation,SCTSPA,Ulnar artery aneurysm (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,195273007,195273007,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aneurysm and vascular malformations,,,
Aneurysm and vascular malformation,SCTSPA,Varicose aneurysm (morphologic abnormality),"","",narrow,V,ANEURYSMVASCMALF,COV,57754000,57754000,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aneurysm and vascular malformations,,,
Aneurysm and vascular malformation,SCTSPA,Varicose aneurysm of artery (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,43331001,43331001,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aneurysm and vascular malformations,,,
Aneurysm and vascular malformation,SCTSPA,Vascular graft aneurysm (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,234198008,234198008,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aneurysm and vascular malformations,,,
Aneurysm and vascular malformation,SCTSPA,Venovenous fistula (morphologic abnormality),"","",narrow,V,ANEURYSMVASCMALF,COV,371286003,371286003,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aneurysm and vascular malformations,,,
Aneurysm and vascular malformation,SCTSPA,Ventricular aneurysm (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,90539001,90539001,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aneurysm and vascular malformations,,,
Aneurysm and vascular malformation,SCTSPA,Ventricular aneurysm due to and following acute myocardial infarction (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,723858002,723858002,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aneurysm and vascular malformations,,,
Aneurysm and vascular malformation,SCTSPA,Ventricular septal aneurysm (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,253577002,253577002,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aneurysm and vascular malformations,,,
Aneurysm and vascular malformation,SCTSPA,Vertebral artery aneurysm (disorder),"","",narrow,V,ANEURYSMVASCMALF,COV,297176007,297176007,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aneurysm and vascular malformations,,,
Aneurysm and vascular malformation,SCTSPA,[X]aneurisma de aorta en enfermedades clasificadas en otra parte,C0348652,Aneurysm of aorta in diseases classified elsewhere,narrow,V,ANEURYSMVASCMALF,COV,195622005,195622005,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aneurysm and vascular malformations,,,
Aneurysm and vascular malformation,SCTSPA,[X]aneurisma de otras arterias especificadas,C0002945,Aneurysm of other specified arteries,narrow,V,ANEURYSMVASCMALF,COV,195617005,195617005,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aneurysm and vascular malformations,,,
Aneurysm and vascular malformation,SCTSPA,[X]otras malformaciones congénitas de la arteria pulmonar,C0478001,Other congenital malformations of pulmonary artery,narrow,V,ANEURYSMVASCMALF,COV,205880000,205880000,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aneurysm and vascular malformations,,,
Aneurysm and vascular malformation,SCTSPA,[X]otras malformaciones congénitas especificadas del aparato circulatorio,C0478008,Other specified congenital malformations of circulatory system,narrow,V,ANEURYSMVASCMALF,COV,205888007,205888007,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aneurysm and vascular malformations,,,
Aneurysm and vascular malformation,SCTSPA,[X]otras malformaciones congénitas especificadas del sistema vascular periférico,C0478005,Other specified congenital malformations of peripheral vascular system,narrow,V,ANEURYSMVASCMALF,COV,205885005,205885005,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aneurysm and vascular malformations,,,
Aneurysm and vascular malformation,SCTSPA,[X]otras malformaciones de los vasos precerebrales,C0478006,Other malformations of precerebral vessels,narrow,V,ANEURYSMVASCMALF,COV,205886006,205886006,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aneurysm and vascular malformations,,,
Aneurysm and vascular malformation,SCTSPA,[X]otras malformaciones de vasos cerebrales,C0478007,Other malformations of cerebral vessels,narrow,V,ANEURYSMVASCMALF,COV,205887002,205887002,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aneurysm and vascular malformations,,,
Aneurysm and vascular malformation,SCTSPA,[X]ruptura de aneurisma aórtico de localización no especificada,C0741160,Aortic Aneurysm- Ruptured,narrow,V,ANEURYSMVASCMALF,COV,195615002,195615002,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aneurysm and vascular malformations,,,
Aneurysm and vascular malformation,SCTSPA,aneurisma,C0002940,Aneurysm,narrow,V,ANEURYSMVASCMALF,COV,432119003,432119003,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aneurysm and vascular malformations,,,
Aneurysm and vascular malformation,SCTSPA,aneurisma,C0002940,Aneurysm,narrow,V,ANEURYSMVASCMALF,COV,85659009,85659009,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aneurysm and vascular malformations,,,
Aneurysm and vascular malformation,SCTSPA,aneurisma - lesión,C0002940,Aneurysm,narrow,V,ANEURYSMVASCMALF,COV,134342004,134342004,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aneurysm and vascular malformations,,,
Aneurysm and vascular malformation,SCTSPA,aneurisma arterial disecante,C0002949,Aneurysm- Dissecting,narrow,V,ANEURYSMVASCMALF,COV,9406001,9406001,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aneurysm and vascular malformations,,,
Aneurysm and vascular malformation,SCTSPA,aneurisma aórtico disecante,C0012736,Dissecting aortic aneurysm,narrow,V,ANEURYSMVASCMALF,COV,67076004,67076004,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aneurysm and vascular malformations,,,
Aneurysm and vascular malformation,SCTSPA,aneurisma aórtico sin mención de ruptura- SAI,C0340629,Aortic aneurysm without mention of rupture NOS,narrow,V,ANEURYSMVASCMALF,COV,195266002,195266002,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aneurysm and vascular malformations,,,
Aneurysm and vascular malformation,SCTSPA,aneurisma aórtico- SAI,C0003486,Aortic Aneurysm,narrow,V,ANEURYSMVASCMALF,COV,155424009,155424009,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aneurysm and vascular malformations,,,
Aneurysm and vascular malformation,SCTSPA,aneurisma aórtico- SAI,C0003486,Aortic Aneurysm,narrow,V,ANEURYSMVASCMALF,COV,195269009,195269009,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aneurysm and vascular malformations,,,
Aneurysm and vascular malformation,SCTSPA,aneurisma cardíaco mural,C1541919,Mural cardiac aneurysm (disorder),narrow,V,ANEURYSMVASCMALF,COV,275511009,275511009,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aneurysm and vascular malformations,,,
Aneurysm and vascular malformation,SCTSPA,aneurisma cardíaco- SAI,C0018789,Heart Aneurysm,narrow,V,ANEURYSMVASCMALF,COV,194847002,194847002,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aneurysm and vascular malformations,,,
Aneurysm and vascular malformation,SCTSPA,aneurisma cerebral congénito intacto,C2910157,Congenital cerebral aneurysm (nonruptured),narrow,V,ANEURYSMVASCMALF,COV,330081000119108,330081000119108,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aneurysm and vascular malformations,,,
Aneurysm and vascular malformation,SCTSPA,aneurisma cerebral indemne,C0155730,Aneurysm cerebral (unruptured),narrow,V,ANEURYSMVASCMALF,COV,42994005,42994005,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aneurysm and vascular malformations,,,
Aneurysm and vascular malformation,SCTSPA,aneurisma cerebral roto de origen sifilítico,C0153174,Rupture of syphilitic cerebral aneurysm,narrow,V,ANEURYSMVASCMALF,COV,24687004,24687004,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aneurysm and vascular malformations,,,
Aneurysm and vascular malformation,SCTSPA,aneurisma congénito,C0559898,Congenital arterial aneurysm,narrow,V,ANEURYSMVASCMALF,COV,72606009,72606009,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aneurysm and vascular malformations,,,
Aneurysm and vascular malformation,SCTSPA,aneurisma congénito periférico,C0265941,Congenital peripheral aneurysm,narrow,V,ANEURYSMVASCMALF,COV,1130005,1130005,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aneurysm and vascular malformations,,,
Aneurysm and vascular malformation,SCTSPA,aneurisma de aorta abdominal sin mención de ruptura,C0265011,Abdominal aortic aneurysm without rupture,narrow,V,ANEURYSMVASCMALF,COV,195261007,195261007,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aneurysm and vascular malformations,,,
Aneurysm and vascular malformation,SCTSPA,aneurisma de aorta toracoabdominal- sin mención de ruptura,C0375306,Thoracoabdominal aortic aneurysm- without mention of rupture,narrow,V,ANEURYSMVASCMALF,COV,195267006,195267006,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Aneurysm and vascular malformations,,,
