Coding system,Code,Code name,Concept,Concept name,Tags,Comment,Edited by,Date,Clinical review 1,Reviewer 1,Date review 1,Clinical review 2,Reviewer 2,Date review 2
SNOMEDCT_US,685091000119101,Hemoglobin D beta zero thalassemia,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,685101000119106,Hemoglobin E beta plus thalassemia,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,685111000119109,Hemoglobin E beta zero thalassemia,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,68700003,Megaloblastic anemia due to error of cobalamin metabolism,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,68870007,"Congenital dyserythropoietic anemia, type II",-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,68913001,Alpha thalassemia,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,691381000119104,Anemia due to chronic kidney disease stage 1,-,-,exclude,Desc: code 234347009,,,sima,,13-August-2024,,,
SNOMEDCT_US,691401000119104,Anemia in chronic kidney disease stage 4,-,-,exclude,Desc: code 234347009,,,sima,,13-August-2024,,,
SNOMEDCT_US,691411000119101,Anemia in chronic kidney disease stage 5,-,-,exclude,Desc: code 234347009,,,sima,,13-August-2024,,,
SNOMEDCT_US,691421000119108,Anemia co-occurrent and due to chronic kidney disease stage 3,-,-,exclude,Desc: code 234347009,,,sima,,13-August-2024,,,
SNOMEDCT_US,69216008,Hb Lepore thalassemia,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,69574002,Anemia of parathyroid dysfunction,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,69981004,Hereditary spherocytosis due to beta spectrin defect,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,703135009,Anemia in malignant neoplastic disease,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,703540008,Majeed syndrome,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,707323002,Anemia in chronic kidney disease,-,-,exclude,Desc: code 234347009,,,sima,,13-August-2024,,,
SNOMEDCT_US,707324008,Anemia in end stage renal disease,-,-,exclude,Desc: code 234347009,,,sima,,13-August-2024,,,
SNOMEDCT_US,707480001,Chronic hemolytic anemia,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,711161006,Hypochromic microcytic anemia with iron overload,-,-,narrow,Desc: code 234349007,,,sima,,13-August-2024,,,
SNOMEDCT_US,713349004,Anemia co-occurrent with human immunodeficiency virus infection,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,713388002,GATA binding protein 1 related thrombocytopenia with dyserythropoiesis,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,713496008,Anemia caused by zidovudine,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,713508003,Aplastic anemia co-occurrent with human immunodeficiency virus infection,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,713533000,Acquired hemolytic anemia co-occurrent with human immunodeficiency virus infection,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,713910008,Antibody mediated acquired pure red cell aplasia caused by erythropoiesis stimulating agent,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,715342005,Alpha thalassemia X-linked intellectual disability syndrome,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,715526002,Dehydrated hereditary stomatocytosis,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,716682000,Dominant beta-thalassemia,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,717050005,Autosomal recessive sideroblastic anemia,-,-,exclude,Desc: code 41841004,,,sima,,13-August-2024,,,
SNOMEDCT_US,717254007,Familial pseudohyperkalemia,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,717946000,Megaloblastic anemia due to vitamin B12 deficiency secondary to intestinal disease,-,-,narrow,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,717947009,Vitamin B12 deficiency anemia caused by drug,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,717948004,Acquired iron deficiency anemia due to increased iron requirement,C4305608,Acquired iron deficiency anemia due to increased iron requirement,exclude,,,,sima,,13-August-2024,,,
SNOMEDCT_US,718196002,Beta thalassemia X-linked thrombocytopenia syndrome,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,71832003,Autoimmune hemolytic anemia caused by immunoglobulin M,-,-,narrow,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,71855000,Acute megaloblastic anemia secondary to total parenteral nutrition,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,718716008,Autoimmune hemolytic anemia mixed type,-,-,narrow,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,719019000,WT limb blood syndrome,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,719402008,Lethal hemolytic anemia and genital anomaly syndrome,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,719453009,Congenital dyserythropoietic anemia type IV,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,719816006,X-linked sideroblastic anemia with spinocerebellar ataxia,-,-,exclude,Desc: code 41841004,,,sima,,13-August-2024,,,
SNOMEDCT_US,71988008,Aase syndrome,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,720401009,Cystic fibrosis with gastritis and megaloblastic anemia syndrome,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,720465002,Adult-onset autosomal recessive sideroblastic anemia,-,-,exclude,Desc: code 41841004,,,sima,,13-August-2024,,,
SNOMEDCT_US,720982007,"Alport syndrome, intellectual disability, midface hypoplasia, elliptocytosis syndrome",-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,721184003,Megaloblastic anemia due to folate deficiency due to increased requirement,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,721185002,Megaloblastic anemia due to folate deficiency in pregnancy and lactation,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,721186001,Megaloblastic anemia due to folate deficiency in prematurity,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,721295000,Acquired thiamine deficiency anemia,-,-,narrow,Desc: code 267513007,,,sima,,13-August-2024,,,
SNOMEDCT_US,722005000,Iron-refractory iron deficiency anemia,C0085576,Iron-Refractory Iron Deficiency Anemia,narrow,,,,sima,,13-August-2024,,,
SNOMEDCT_US,722125003,Overhydrated hereditary stomatocytosis,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,722207000,"Pancreatic insufficiency, dyserythropoietic anemia, calvarial hyperostosis syndrome",-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,722475006,X-linked congenital dyserythropoietic anemia with thrombocytopenia,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,722721004,Familial hemolytic uremic syndrome,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,72331000119105,Thalassemia in mother complicating pregnancy,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,723489005,Hematopoietic subsyndrome of acute radiation syndrome,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,723512008,Revesz syndrome,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,723623002,Southeast Asian ovalocytosis,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,724138007,Mitochondrial myopathy with sideroblastic anemia syndrome,-,-,exclude,Desc: code 41841004,,,sima,,13-August-2024,,,
SNOMEDCT_US,724556004,Iron deficiency anemia due to blood loss,C1542776,Iron deficiency anemia due to blood loss,narrow,,,,sima,,13-August-2024,,,
SNOMEDCT_US,724557008,Acquired iron deficiency anemia due to decreased absorption,C4510973,Acquired iron deficiency anemia due to decreased absorption,narrow,,,,sima,,13-August-2024,,,
SNOMEDCT_US,72501006,Anemia caused by arsenic hydride,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,725057008,Nonspherocytic hemolytic anemia due to deficiency of adenosinetriphosphatase,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,725463007,Severe congenital hypochromic anemia with ringed sideroblasts,-,-,exclude,Desc: code 41841004,,,sima,,13-August-2024,,,
SNOMEDCT_US,726669007,"Central nervous system calcification, deafness, tubular acidosis, anemia syndrome",-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,73073009,Hereditary elliptocytosis due to beta spectrin defect in self-association,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,73162004,Posttransfusion purpura,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,73190000,Epsilon gamma delta beta^0^ thalassemia,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,732960002,Secondary autoimmune hemolytic anemia co-occurrent and due to systemic lupus erythematosus,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,732962005,Secondary autoimmune hemolytic anemia co-occurrent and due to chronic inflammatory disease,-,-,narrow,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,732963000,Secondary autoimmune hemolytic anemia co-occurrent and due to lymphoproliferative disorder,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,732965007,Secondary autoimmune hemolytic anemia co-occurrent and due to rheumatic disorder,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,732966008,Secondary autoimmune hemolytic anemia co-occurrent and due to ulcerative colitis,-,-,narrow,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,734349003,Alpha-thalassemia intellectual disability syndrome linked to chromosome 16,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,735452003,Hereditary vitamin B12 deficiency anemia,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,735453008,Hereditary folate deficiency anemia,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,736024007,Pancytopenia caused by medication,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,737220002,Anemia due to metabolic disorder,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,73891003,Acute megaloblastic anemia caused by nitrous oxide,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,74703006,HNSHA (hereditary nonspherocytic hemolytic anemia) due to pyruvate kinase deficiency,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,74789008,Coombs positive hemolytic anemia,-,-,narrow,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,75331009,Evans syndrome,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,75443009,Hereditary elliptocytosis due to abnormal protein 4.1,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,75451007,Thalassemia major,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,76032001,Sideropenic anemia with reticuloendothelial siderosis,C0002873,Anemia of chronic disease,narrow,,,,sima,,13-August-2024,,,
SNOMEDCT_US,76158004,Baby pig anaemia,C0154287,Iron deficiency anemia secondary to inadequate dietary iron intake,exclude,,,,sima,,13-August-2024,,,
SNOMEDCT_US,76336008,Delta beta zero thalassemia,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,76366001,Hemolytic anemia caused by Bartonella,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,765327005,"Congenital sideroblastic anemia, B-cell immunodeficiency, periodic fever, developmental delay syndrome",-,-,exclude,Desc: code 41841004,,,sima,,13-August-2024,,,
SNOMEDCT_US,765748009,Adult pure red cell aplasia,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,766982000,Hemolytic anemia due to adenylate kinase deficiency,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,767657005,Anemia due to and following chemotherapy,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,768556005,Ataxia pancytopenia syndrome,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,77084001,Immunologic aplastic anemia,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,773489008,Hereditary cryohydrocytosis with normal stomatin,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,774071007,Pancytopenia with developmental delay syndrome,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,774083009,Neonatal autoimmune hemolytic anemia,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,77413008,Severe hereditary spherocytosis due to spectrin deficiency,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,77607006,Drug-induced sideroblastic anemia,-,-,exclude,Desc: code 41841004,,,sima,,13-August-2024,,,
SNOMEDCT_US,77663007,Hemolytic anemia due to malaria,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,778027003,Primary CD59 deficiency,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,78129009,Thrombotic thrombocytopenic purpura,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,78209002,"Hemolytic uremic syndrome, adult type",-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,782759001,X-linked dyserythropoietic anemia with abnormal platelets and neutropenia,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,782911008,Hereditary cryohydrocytosis with reduced stomatin,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,783142006,Pancytopenia due to IKZF1 mutations,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,783255002,Hereditary isolated aplastic anemia,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,78677008,Anemia due to pantothenic deficiency,-,-,exclude,Desc: code 267513007,,,sima,,13-August-2024,,,
SNOMEDCT_US,788865000,Anemia due to chronic infectious disease,-,-,exclude,Desc: code 234347009,,,sima,,13-August-2024,,,
SNOMEDCT_US,788944005,Gamma delta beta thalassemia,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,78908001,HNSHA due to decreased adenosine deaminase activity,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,789660001,Atypical hemolytic uremic syndrome,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,78997000,Megaloblastic anemia due to vegetarianism,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,79035003,Anemia due to unknown mechanism,C0272009,Anemia due to unknown mechanism,narrow,,,,sima,,13-August-2024,,,
SNOMEDCT_US,79592006,Beta plus thalassemia,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,80126007,Plummer-Vinson syndrome,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,80875006,Achlorhydric anemia,C0271977,Achlorhydric anemia,narrow,,,,sima,,13-August-2024,,,
SNOMEDCT_US,80963002,G-6-PD class V variant anemia,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,81711008,Hemolytic anemia caused by drugs,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,82003006,G-6-PD class IV variant anemia,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,82430007,Acute megaloblastic anemia,-,-,narrow,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,82895008,Megaloblastic anemia due to disease of small intestine,-,-,narrow,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,82980005,Anemia due to diabetes mellitus,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,83414005,Macrocytic anemia,C0002886,"Anemia, Macrocytic",narrow,,,,sima,,13-August-2024,,,
SNOMEDCT_US,84027009,Pernicious anemia,-,-,narrow,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,84188003,Thalassemia syndrome,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,85422000,Alpha plus thalassemia non deletion type,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,85557000,HPFH deletion type,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,85570009,Anemia due to vitamin A deficiency,-,-,narrow,Desc: code 267513007,,,sima,,13-August-2024,,,
SNOMEDCT_US,85649008,Megaloblastic anemia due to folate deficiency,-,-,narrow,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,85746008,Anemia due to protein deficiency,-,-,narrow,Desc: code 267513007,,,sima,,13-August-2024,,,
SNOMEDCT_US,862001,Anemia caused by chlorate,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,86225009,Hapten type high affinity hemolytic anemia,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,86242003,Alpha plus thalassemia deletion type,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,86325007,Non megaloblastic anemia due to alcoholism,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,863953007,Primaquine sensitivity anemia,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,86448001,Anemia due to vitamin B>6< deficiency,-,-,narrow,Desc: code 267513007,,,sima,,13-August-2024,,,
SNOMEDCT_US,866092006,Megaloblastic anemia due to dihydrofolate reductase deficiency,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,86715000,Beta zero thalassemia,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,86859003,G-6-PD variant enzyme deficiency anemia,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,86986002,Hemolytic disease of fetus OR newborn due to RhD isoimmunization,-,-,exclude,Desc: code 234349007,,,sima,,13-August-2024,,,
SNOMEDCT_US,87522002,Iron deficiency anemia,C0162316,Iron deficiency anemia,narrow,,,,sima,,13-August-2024,,,
SNOMEDCT_US,87806008,Megaloblastic anemia due to tropical sprue,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,87810006,Megaloblastic anemia due to alcoholism,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,87994004,Xerocytosis,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,8857001,Hereditary elliptocytosis due to alpha spectrin defect,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,88854002,Congenital hypoplastic anemia,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,89459006,HPFH linked to beta-globulin gene cluster,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,89810003,^A^gamma delta beta^0^ thalassemia,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,90175006,Secondary acquired sideroblastic anemia,-,-,narrow,Desc: code 41841004,,,sima,,13-August-2024,,,
SNOMEDCT_US,90414007,Chronic acquired pure red cell aplasia,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,91217009,Megaloblastic anemia due to pregnancy,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,91411007,Autoimmune hemolytic anemia caused by immunoglobulin A,-,-,narrow,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,934007,Thalassemia intermedia,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,9434008,Hereditary pyropoikilocytosis,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,9764001,Anemia due to radiation,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
