event_definition,coding_system,code_name,concept,concept_name,tags,system,event_abbreviation,type,code_issue_dot,code
Sepsis,SNOMEDCT_US,Sepsis following ectopic pregnancy,C2112203,Sepsis following ectopic pregnancy,narrow,I,SEPSIS,COV,1264020006,1264020006
Sepsis,SNOMEDCT_US,Sepsis following induced termination of pregnancy,C2903332,Sepsis following induced termination of pregnancy,narrow,I,SEPSIS,COV,1204037006,1204037006
Sepsis,SNOMEDCT_US,Sepsis following infusion- injection- transfusion AND-OR vaccination,C0274433,Sepsis following infusion- injection- transfusion AND-OR vaccination,narrow,I,SEPSIS,COV,51831006,51831006
Sepsis,SNOMEDCT_US,Sepsis following molar AND-OR ectopic pregnancy,C0269300,Sepsis- NOS- following molar or ectopic pregnancy,narrow,I,SEPSIS,COV,46848006,46848006
Sepsis,SNOMEDCT_US,Sepsis following molar pregnancy,C2112568,Sepsis following molar pregnancy,narrow,I,SEPSIS,COV,1263979002,1263979002
Sepsis,SNOMEDCT_US,Sepsis following obstructed labor,C4518602,Sepsis following obstructed labor,narrow,I,SEPSIS,COV,733142005,733142005
Sepsis,SNOMEDCT_US,Sepsis in asplenic subject,C3697606,Sepsis in asplenic subject,narrow,I,SEPSIS,COV,700051000,700051000
Sepsis,SNOMEDCT_US,Sepsis of fetus caused by Streptococcus pyogenes,C4543900,Sepsis of fetus caused by Streptococcus pyogenes,narrow,I,SEPSIS,COV,735638009,735638009
Sepsis,SNOMEDCT_US,Sepsis of neonate caused by Streptococcus pyogenes,C4543899,Sepsis of neonate caused by Streptococcus pyogenes,narrow,I,SEPSIS,COV,735637004,735637004
Sepsis,SNOMEDCT_US,Sepsis of newborn caused by Escherichia coli,C0452198,Sepsis of newborn caused by Escherichia coli,narrow,I,SEPSIS,COV,206379003,206379003
Sepsis,SNOMEDCT_US,Sepsis of newborn caused by Staphylococcus aureus,C0452197,Sepsis of newborn caused by Staphylococcus aureus,narrow,I,SEPSIS,COV,206378006,206378006
Sepsis,SNOMEDCT_US,Sepsis of newborn caused by Streptococcus agalactiae,C0495408,Sepsis of newborn due to group B Streptococcus,narrow,I,SEPSIS,COV,127091000119100,127091000119100
Sepsis,SNOMEDCT_US,Sepsis of newborn caused by anaerobes,C0452199,Sepsis of newborn caused by anaerobes,narrow,I,SEPSIS,COV,206380000,206380000
Sepsis,SNOMEDCT_US,Sepsis of newborn due to Streptococcus agalactiae,C0495408,Sepsis of newborn due to group B Streptococcus,narrow,I,SEPSIS,COV,435181000124108,435181000124108
Sepsis,SNOMEDCT_US,Sepsis of premature infant,C5681350,Sepsis of premature infant,narrow,I,SEPSIS,COV,1230323000,1230323000
Sepsis,SNOMEDCT_US,Sepsis of the newborn,C0456103,Sepsis of the newborn,narrow,I,SEPSIS,COV,206376005,206376005
Sepsis,SNOMEDCT_US,Sepsis syndrome,C0242966,Systemic Inflammatory Response Syndrome,narrow,I,SEPSIS,COV,238150007,238150007
Sepsis,SNOMEDCT_US,Sepsis with acquired immunodeficiency syndrome,C3698492,Sepsis with acquired immunodeficiency syndrome,narrow,I,SEPSIS,COV,700053002,700053002
Sepsis,SNOMEDCT_US,Sepsis with cutaneous manifestations,C3696887,Sepsis with cutaneous manifestations,narrow,I,SEPSIS,COV,700055009,700055009
Sepsis,SNOMEDCT_US,Sepsis without acute organ dysfunction,C3862419,Sepsis without acute organ dysfunction,narrow,I,SEPSIS,COV,1092461000119104,1092461000119104
Sepsis,SNOMEDCT_US,Sepsis without acute organ dysfunction caused by Serratia species,C4520287,Sepsis without acute organ dysfunction caused by Serratia species,narrow,I,SEPSIS,COV,126811000119102,126811000119102
Sepsis,SNOMEDCT_US,Sepsis without acute organ dysfunction caused by Streptococcus pneumoniae,C4520289,Sepsis without acute organ dysfunction caused by Streptococcus pneumoniae,narrow,I,SEPSIS,COV,127121000119101,127121000119101
Sepsis,SNOMEDCT_US,Sepsis without septic shock,C5230289,Sepsis without septic shock,narrow,I,SEPSIS,COV,789043007,789043007
Sepsis,SNOMEDCT_US,Sepsis-associated encephalopathy,C0393642,Sepsis-Associated Encephalopathy,narrow,I,SEPSIS,COV,230361008,230361008
Sepsis,SNOMEDCT_US,Sepsis-associated gastrointestinal haemorrhage,C0349416,Gastrointestinal hemorrhage with sepsis,narrow,I,SEPSIS,COV,276229008,276229008
Sepsis,SNOMEDCT_US,Sepsis-associated left ventricular failure,C0349642,Left ventricular failure with sepsis,narrow,I,SEPSIS,COV,277638005,277638005
Sepsis,SNOMEDCT_US,Sepsis-associated myocardial dysfunction,C0349511,Myocardial dysfunction with sepsis,narrow,I,SEPSIS,COV,276741000,276741000
Sepsis,SNOMEDCT_US,Sepsis-associated organ dysfunction,C0342959,Sepsis-associated organ dysfunction,narrow,I,SEPSIS,COV,238151006,238151006
Sepsis,SNOMEDCT_US,Sepsis-associated right ventricular failure,C0349643,Right ventricular failure with sepsis,narrow,I,SEPSIS,COV,277639002,277639002
Sepsis,SNOMEDCT_US,Sepsis-related gastritis,C0341191,Gastritis with sepsis,narrow,I,SEPSIS,COV,235657005,235657005
Sepsis,SNOMEDCT_US,Sepsis-related gastrointestinal ulceration,C0342960,Gastrointestinal ulceration due to sepsis,narrow,I,SEPSIS,COV,238152004,238152004
Sepsis,SNOMEDCT_US,Septic embolus,C0333222,Septic embolus,narrow,I,SEPSIS,COV,72237000,72237000
Sepsis,SNOMEDCT_US,Septic shock,C0036983,Septic Shock,narrow,I,SEPSIS,COV,76571007,76571007
Sepsis,SNOMEDCT_US,Septic shock co-occurrent with acute organ dysfunction caused by Haemophilus influenzae,-,-,narrow,I,SEPSIS,COV,127171000119100,127171000119100
Sepsis,SNOMEDCT_US,Septic shock co-occurrent with acute organ dysfunction caused by Meningococcus,-,-,narrow,I,SEPSIS,COV,127181000119102,127181000119102
Sepsis,SNOMEDCT_US,Septic shock co-occurrent with acute organ dysfunction caused by Pneumococcus,-,-,narrow,I,SEPSIS,COV,127261000119100,127261000119100
Sepsis,SNOMEDCT_US,Septic shock co-occurrent with acute organ dysfunction caused by Pseudomonas,-,-,narrow,I,SEPSIS,COV,127201000119101,127201000119101
Sepsis,SNOMEDCT_US,Septic shock co-occurrent with acute organ dysfunction caused by Serratia,-,-,narrow,I,SEPSIS,COV,127231000119108,127231000119108
Sepsis,SNOMEDCT_US,Septic shock co-occurrent with acute organ dysfunction caused by Streptococcus,-,-,narrow,I,SEPSIS,COV,127251000119102,127251000119102
Sepsis,SNOMEDCT_US,Septic shock co-occurrent with acute organ dysfunction caused by anaerobic bacteria,-,-,narrow,I,SEPSIS,COV,127141000119107,127141000119107
Sepsis,SNOMEDCT_US,Septic shock co-occurrent with acute organ dysfunction caused by methicillin resistant Staphylococcus aureus,-,-,narrow,I,SEPSIS,COV,128381000119104,128381000119104
Sepsis,SNOMEDCT_US,Septic shock co-occurrent with acute organ dysfunction caused by methicillin susceptible Staphylococcus aureus,-,-,narrow,I,SEPSIS,COV,127191000119104,127191000119104
Sepsis,SNOMEDCT_US,Septic shock co-occurrent with acute organ dysfunction due to Chromobacterium,-,-,narrow,I,SEPSIS,COV,1092471000119105,1092471000119105
Sepsis,SNOMEDCT_US,Septic shock co-occurrent with acute organ dysfunction due to Enterococcus,-,-,narrow,I,SEPSIS,COV,1092491000119106,1092491000119106
Sepsis,SNOMEDCT_US,Septic shock co-occurrent with acute organ dysfunction due to Gonococcus,-,-,narrow,I,SEPSIS,COV,1092501000119104,1092501000119104
Sepsis,SNOMEDCT_US,Septic shock co-occurrent with acute organ dysfunction due to Gram-positive coccus,-,-,narrow,I,SEPSIS,COV,1092511000119101,1092511000119101
Sepsis,SNOMEDCT_US,Septic shock co-occurrent with acute organ dysfunction due to Group A streptococcus,-,-,narrow,I,SEPSIS,COV,1092531000119106,1092531000119106
Sepsis,SNOMEDCT_US,Septic shock co-occurrent with acute organ dysfunction due to Group B streptococcus,-,-,narrow,I,SEPSIS,COV,1092541000119102,1092541000119102
Sepsis,SNOMEDCT_US,Septic shock co-occurrent with acute organ dysfunction due to Staphylococcus,-,-,narrow,I,SEPSIS,COV,127241000119104,127241000119104
Sepsis,SNOMEDCT_US,Septic shock co-occurrent with acute organ dysfunction due to coagulase-negative Staphylococcus,-,-,narrow,I,SEPSIS,COV,1092481000119108,1092481000119108
Sepsis,SNOMEDCT_US,Septic shock due to transfusion,-,-,narrow,I,SEPSIS,COV,15765005,15765005
Sepsis,SNOMEDCT_US,Septic shock following ectopic pregnancy,-,-,narrow,I,SEPSIS,COV,1263929000,1263929000
Sepsis,SNOMEDCT_US,Septic shock following molar pregnancy,-,-,narrow,I,SEPSIS,COV,1263928008,1263928008
Sepsis,SNOMEDCT_US,Septicaemia,C0036690,Septicemia,narrow,I,SEPSIS,COV,105592009,105592009
Sepsis,SNOMEDCT_US,Septicaemia,C0036690,Septicemia,narrow,I,SEPSIS,COV,154313001,154313001
Sepsis,SNOMEDCT_US,Septicaemia NOS,C0036690,Septicemia,narrow,I,SEPSIS,COV,266089004,266089004
Sepsis,SNOMEDCT_US,Septicaemia caused by Bacteroides,C0276064,Sepsis caused by Bacteroides,narrow,I,SEPSIS,COV,79587009,79587009
Sepsis,SNOMEDCT_US,Septicaemia due to Serratia,C0152973,Serratia sepsis,narrow,I,SEPSIS,COV,82091000,82091000
Sepsis,SNOMEDCT_US,Septicaemia due to Staphylococcus aureus,C0349006,Staphylococcus aureus septicaemia,narrow,I,SEPSIS,COV,186385009,186385009
Sepsis,SNOMEDCT_US,Septicaemia due to enterococcus,C0588233,Septicemia due to enterococcus,narrow,I,SEPSIS,COV,186383002,186383002
Sepsis,SNOMEDCT_US,Septicaemia due to other Gram-negative organisms,C0276063,Septicemia due to other Gram-negative organisms,narrow,I,SEPSIS,COV,186388006,186388006
Sepsis,SNOMEDCT_US,Septicaemia during labour,C0269810,Sepsis during labor,narrow,I,SEPSIS,COV,199708006,199708006
Sepsis,SNOMEDCT_US,Septicaemia during labour NOS,C0269810,Sepsis during labor,narrow,I,SEPSIS,COV,199712000,199712000
Sepsis,SNOMEDCT_US,Septicaemia during labour unspecified,C0269810,Sepsis during labor,narrow,I,SEPSIS,COV,199709003,199709003
Sepsis,SNOMEDCT_US,Septicemia associated with vascular access catheter,-,-,narrow,I,SEPSIS,COV,436741000124105,436741000124105
Sepsis,SNOMEDCT_US,Septicemic plague,C0152936,Septicemic Plague,narrow,I,SEPSIS,COV,9012003,9012003
Sepsis,SNOMEDCT_US,Severe sepsis with acute organ dysfunction caused by Gram-negative bacteria,C4040376,Severe sepsis with acute organ dysfunction due to Gram-negative bacteria,narrow,I,SEPSIS,COV,127291000119107,127291000119107
Sepsis,SNOMEDCT_US,Severe sepsis with acute organ dysfunction caused by Gram-positive bacteria,C4038758,Severe sepsis with acute organ dysfunction due to Gram-positive bacteria,narrow,I,SEPSIS,COV,1092611000119100,1092611000119100
Sepsis,SNOMEDCT_US,Severe sepsis with acute organ dysfunction caused by Haemophilus influenzae,C4040174,Severe sepsis with acute organ dysfunction due to Haemophilus influenzae,narrow,I,SEPSIS,COV,127301000119108,127301000119108
Sepsis,SNOMEDCT_US,Severe sepsis with acute organ dysfunction caused by Pneumococcus,C4040761,Severe sepsis with acute organ dysfunction due to Pneumococcus,narrow,I,SEPSIS,COV,127341000119105,127341000119105
Sepsis,SNOMEDCT_US,Severe sepsis with acute organ dysfunction caused by Pseudomonas,C4040200,Severe sepsis with acute organ dysfunction due to Pseudomonas,narrow,I,SEPSIS,COV,127351000119107,127351000119107
Sepsis,SNOMEDCT_US,Severe sepsis with acute organ dysfunction caused by Salmonella,C4038664,Severe sepsis with acute organ dysfunction due to Salmonella,narrow,I,SEPSIS,COV,127361000119109,127361000119109
Sepsis,SNOMEDCT_US,Severe sepsis with acute organ dysfunction caused by Serratia,C4039996,Severe sepsis with acute organ dysfunction due to Serratia,narrow,I,SEPSIS,COV,127381000119100,127381000119100
Sepsis,SNOMEDCT_US,Severe sepsis with acute organ dysfunction caused by Staphylococcus,C4039639,Severe sepsis with acute organ dysfunction due to Staphylococcus,narrow,I,SEPSIS,COV,127391000119102,127391000119102
Sepsis,SNOMEDCT_US,Severe sepsis with acute organ dysfunction caused by Streptococcus,C4041499,Severe sepsis with acute organ dysfunction due to Streptococcus,narrow,I,SEPSIS,COV,127401000119100,127401000119100
Sepsis,SNOMEDCT_US,Severe sepsis with acute organ dysfunction caused by anaerobic bacteria,C4038679,Severe sepsis with acute organ dysfunction due to anaerobic bacteria,narrow,I,SEPSIS,COV,127271000119106,127271000119106
Sepsis,SNOMEDCT_US,Severe sepsis with acute organ dysfunction caused by methicillin resistant Staphylococcus aureus,C4038859,Severe sepsis with acute organ dysfunction due to methicillin resistant Staphylococcus aureus,narrow,I,SEPSIS,COV,127321000119104,127321000119104
Sepsis,SNOMEDCT_US,Severe sepsis with acute organ dysfunction due to Group A streptococcus,C4039432,Severe sepsis with acute organ dysfunction due to Group A streptococcus,narrow,I,SEPSIS,COV,1092631000119105,1092631000119105
Sepsis,SNOMEDCT_US,Severe sepsis with acute organ dysfunction due to Group B streptococcus,C4040066,Severe sepsis with acute organ dysfunction due to Group B streptococcus,narrow,I,SEPSIS,COV,1092641000119101,1092641000119101
Sepsis,SNOMEDCT_US,Severe sepsis with acute organ dysfunction due to coagulase negative Staphylococcus,C4039286,Severe sepsis with acute organ dysfunction due to coagulase negative Staphylococcus,narrow,I,SEPSIS,COV,1092581000119107,1092581000119107
Sepsis,SNOMEDCT_US,Size (area- depth)- Sepsis- Arteriopathy- Denervation system,C4706371,Size (area- depth)- Sepsis- Arteriopathy- Denervation system,narrow,I,SEPSIS,COV,763293000,763293000
Sepsis,SNOMEDCT_US,Staphylococcal septicaemia,C0152965,Staphylococcal sepsis,narrow,I,SEPSIS,COV,111821004,111821004
Sepsis,SNOMEDCT_US,Staphylococcal toxic shock syndrome,-,-,narrow,I,SEPSIS,COV,240450004,240450004
Sepsis,SNOMEDCT_US,Streptococcal septicaemia,C0152964,Streptococcal sepsis,narrow,I,SEPSIS,COV,29577008,29577008
Sepsis,SNOMEDCT_US,Streptococcal toxic shock syndrome,-,-,narrow,I,SEPSIS,COV,240451000,240451000
Sepsis,SNOMEDCT_US,Systemic inflammatory response syndrome,C0242966,Systemic Inflammatory Response Syndrome,narrow,I,SEPSIS,COV,238149007,238149007
Sepsis,SNOMEDCT_US,Systemic inflammatory response syndrome without organ dysfunction,-,-,narrow,I,SEPSIS,COV,43641000119102,43641000119102
Sepsis,SNOMEDCT_US,Toxic shock syndrome,-,-,narrow,I,SEPSIS,COV,18504008,18504008
Sepsis,SNOMEDCT_US,Toxic shock syndrome caused by methicillin resistant Staphylococcus aureus infection,-,-,narrow,I,SEPSIS,COV,127421000119109,127421000119109
Sepsis,SNOMEDCT_US,Toxic shock syndrome caused by methicillin susceptible Staphylococcus aureus,-,-,narrow,I,SEPSIS,COV,127411000119102,127411000119102
Sepsis,SNOMEDCT_US,Tracheostomy sepsis,C0264329,sepsis,narrow,I,SEPSIS,COV,25042006,25042006
Sepsis,SNOMEDCT_US,Transient neonatal neutropenia due to neonatal bacterial sepsis,C4302100,Transient neonatal neutropenia due to neonatal bacterial sepsis,narrow,I,SEPSIS,COV,722926003,722926003
Sepsis,SNOMEDCT_US,Transient respiratory distress with sepsis,C1299608,Transient respiratory distress with sepsis,narrow,I,SEPSIS,COV,371044001,371044001
Sepsis,SNOMEDCT_US,Umbilical sepsis,C0349493,Umbilical sepsis,narrow,I,SEPSIS,COV,276678006,276678006
Sepsis,SNOMEDCT_US,Umbilical sepsis NOS,C0349493,Umbilical sepsis,narrow,I,SEPSIS,COV,206344000,206344000
Sepsis,SNOMEDCT_US,[D]Septic shock,C0036983,Septic Shock,narrow,I,SEPSIS,COV,158359009,158359009
Sepsis,SNOMEDCT_US,[D]Septicaemic shock,C0036983,Septic Shock,narrow,I,SEPSIS,COV,207031008,207031008
Sepsis,SNOMEDCT_US,[D]Unspecified bacteraemia,C0004610,Bacteremia,narrow,I,SEPSIS,COV,158561001,158561001
Sepsis,SNOMEDCT_US,[D]Unspecified bacteraemia,C0004610,Bacteremia,narrow,I,SEPSIS,COV,207294007,207294007
Sepsis,SNOMEDCT_US,[X]Meningococcaemia- unspecified,C0025306,Meningococcal Septicemia,narrow,I,SEPSIS,COV,187326004,187326004
Sepsis,SNOMEDCT_US,[X]Other bacterial sepsis of newborn,C0477920,Other bacterial sepsis of newborn,narrow,I,SEPSIS,COV,206648009,206648009
Sepsis,SNOMEDCT_US,[X]Other specified septicaemia,C0348133,Other specified septicemia,narrow,I,SEPSIS,COV,187332009,187332009
Sepsis,SNOMEDCT_US,[X]Other streptococcal septicaemia,C0348131,Other streptococcal septicemia,narrow,I,SEPSIS,COV,187329006,187329006
Sepsis,SNOMEDCT_US,[X]Sepsis of newborn due to other and unspecified staphylococcus,C0477919,Sepsis of newborn due to other and unspecified staphylococci,narrow,I,SEPSIS,COV,206647004,206647004
Sepsis,SNOMEDCT_US,[X]Sepsis of newborn due to other and unspecified streptococci,C0477924,Sepsis of newborn due to other and unspecified streptococci,narrow,I,SEPSIS,COV,206383003,206383003
Sepsis,SNOMEDCT_US,[X]Sepsis of newborn due to other and unspecified streptococci,C0477924,Sepsis of newborn due to other and unspecified streptococci,narrow,I,SEPSIS,COV,206654005,206654005
Sepsis,SNOMEDCT_US,[X]Septicaemia due to other gram-negative organisms,C0276063,Septicemia due to other Gram-negative organisms,narrow,I,SEPSIS,COV,187331002,187331002
Sepsis,SNOMEDCT_US,[X]Septicaemia- unspecified,C0036690,Septicemia,narrow,I,SEPSIS,COV,187333004,187333004
Sepsis,SNOMEDCT_US,[X]Streptococcal septicaemia- unspecified,C0152964,Streptococcal sepsis,narrow,I,SEPSIS,COV,187330001,187330001
Sjogrens syndrome,ICD10,Sicca syndrome [Sjogren],C1527336,Sjogren-s Syndrome,narrow,Im,SJOGRENS,COV,M35.0,M35.0
Sjogrens syndrome,ICD10CM,Sicca syndrome [Sjogren],C1527336,Sjogren-s Syndrome,narrow,Im,SJOGRENS,COV,M35.0,M35.0
Sjogrens syndrome,ICD10CM,Sicca syndrome with keratoconjunctivitis,C2895200,Sicca syndrome with keratoconjunctivitis,narrow,Im,SJOGRENS,COV,M35.01,M35.01
Sjogrens syndrome,ICD10CM,Sicca syndrome- unspecified,C0086981,Sicca Syndrome,narrow,Im,SJOGRENS,COV,M35.00,M35.00
Sjogrens syndrome,ICD10DA,Interstitiel pneumonitis ved Sjöggrens syndrom,-,-,narrow,Im,SJOGRENS,COV,M350B,M35.0B
Sjogrens syndrome,ICD10DA,Keratokonjunktivitis sicca ved Sjöggrens syndrom,-,-,narrow,Im,SJOGRENS,COV,M350A,M35.0A
Sjogrens syndrome,ICD10DA,Konjunktivitis eller keratokonjunktivitis sicca ved Sjögrens syndrom,"""","""",narrow,Im,SJOGRENS,COV,H134A,H13.4A
Sjogrens syndrome,ICD10DA,Myopati ved Sjöggrens syndrom,-,-,narrow,Im,SJOGRENS,COV,M350D,M35.0D
Sjogrens syndrome,ICD10DA,Sjögrens syndrom,C1527336,Sjogren-s Syndrome,narrow,Im,SJOGRENS,COV,M350,M35.0
Sjogrens syndrome,ICD10DA,Tubulointerstiel nefropati ved Sjöggrens syndrom,-,-,narrow,Im,SJOGRENS,COV,M350E,M35.0E
Sjogrens syndrome,ICD10DA,Xerostomi ved Sjöggrens syndrom,-,-,narrow,Im,SJOGRENS,COV,M350C,M35.0C
Sjogrens syndrome,ICD9CM,Sicca syndrome,C0086981,Sicca Syndrome,narrow,Im,SJOGRENS,COV,710.2,710.2
Sjogrens syndrome,ICD9CMP,Sicca syndrome,C0086981,Sicca Syndrome,narrow,Im,SJOGRENS,COV,710.2,710.2
Sjogrens syndrome,ICPC2P,Sicca syndrome,C0086981,Sicca Syndrome,narrow,Im,SJOGRENS,COV,F99048,F99048
Sjogrens syndrome,ICPC2P,Sicca syndrome,C0086981,Sicca Syndrome,narrow,Im,SJOGRENS,COV,L99030,L99030
Sjogrens syndrome,ICPC2P,Sjogrens syndrome,C1527336,Sjogren-s Syndrome,narrow,Im,SJOGRENS,COV,L99033,L99033
Sjogrens syndrome,MTHICD9,Sjogren-s disease,C1527336,Sjogren-s Syndrome,narrow,Im,SJOGRENS,COV,710.2,710.2
Sjogrens syndrome,SCTSPA,anticuerpo anti SS - A,C0075128,SS A antibodies,possible,Im,SJOGRENS,COV,44212003,44212003
Sjogrens syndrome,SCTSPA,anticuerpo anti-proteína La del lupus,C0443933,Sjogren-s syndrome B antibody,narrow,Im,SJOGRENS,COV,31960007,31960007
Sjogrens syndrome,SCTSPA,anticuerpos anti - Ro positivos,C0587779,Ro antibody positive,narrow,Im,SJOGRENS,COV,310258001,310258001
Sjogrens syndrome,SCTSPA,desmielinización de sistema nervioso central concomitante con enfermedad de Sjogren y debida a ella (trastorno),"""","""",narrow,Im,SJOGRENS,COV,724782005,724782005
Sjogrens syndrome,SCTSPA,enfermedad pulmonar con enfermedad de Sjögren (trastorno),"""","""",narrow,Im,SJOGRENS,COV,196137000,196137000
Sjogrens syndrome,SCTSPA,queratoconjuntivitis seca- en el síndrome de Sjögren (trastorno),"""","""",narrow,Im,SJOGRENS,COV,78946008,78946008
Sjogrens syndrome,SCTSPA,sialoadenitis linfoepitelial en el síndrome de Sjögren (trastorno),"""","""",narrow,Im,SJOGRENS,COV,126766000,126766000
Sjogrens syndrome,SCTSPA,síndrome de Sjögren,C1527336,Sjogren-s Syndrome,narrow,Im,SJOGRENS,COV,83901003,83901003
Sjogrens syndrome,SCTSPA,síndrome de Sjögren de comienzo en la infancia (trastorno),"""","""",possible,Im,SJOGRENS,COV,762303003,762303003
Sjogrens syndrome,SCTSPA,síndrome de Sjögren primario,C0151449,Primary Sjögren-s syndrome,narrow,Im,SJOGRENS,COV,239912009,239912009
Sjogrens syndrome,SCTSPA,síndrome de Sjögren secundario,C0151450,Secondary Sjögren-s syndrome,narrow,Im,SJOGRENS,COV,239915006,239915006
Sjogrens syndrome,SCTSPA,síndrome seco,C0086981,Sicca Syndrome,narrow,Im,SJOGRENS,COV,267875002,267875002
Sjogrens syndrome,SCTSPA,síndrome seco,C0086981,Sicca Syndrome,narrow,Im,SJOGRENS,COV,83901003,83901003
Sjogrens syndrome,SNOMEDCT_US,Anti SS-A antibody,C0075128,SS A antibodies,possible,Im,SJOGRENS,COV,44212003,44212003
Sjogrens syndrome,SNOMEDCT_US,Lupus La protein antibody,C0443933,Sjogren-s syndrome B antibody,narrow,Im,SJOGRENS,COV,31960007,31960007
Sjogrens syndrome,SNOMEDCT_US,Primary Sjogren-s syndrome with organ-system involvement,C0343181,Primary Sjogren-s syndrome with organ-system involvement,narrow,Im,SJOGRENS,COV,239913004,239913004
Sjogrens syndrome,SNOMEDCT_US,Primary Sjögren-s syndrome,C0151449,Primary Sjögren-s syndrome,narrow,Im,SJOGRENS,COV,239912009,239912009
Sjogrens syndrome,SNOMEDCT_US,Ro antibody positive,C0587779,Ro antibody positive,narrow,Im,SJOGRENS,COV,166001000,166001000
Sjogrens syndrome,SNOMEDCT_US,Ro antibody positive,C0587779,Ro antibody positive,narrow,Im,SJOGRENS,COV,310258001,310258001
Sjogrens syndrome,SNOMEDCT_US,Secondary Sjogren-s syndrome with organ-system involvement,C0343183,Secondary Sjogren-s syndrome with organ-system involvement,narrow,Im,SJOGRENS,COV,239916007,239916007
Sjogrens syndrome,SNOMEDCT_US,Secondary Sjögren-s syndrome,C0151450,Secondary Sjögren-s syndrome,narrow,Im,SJOGRENS,COV,239915006,239915006
Sjogrens syndrome,SNOMEDCT_US,Sicca (Sjogren-s) syndrome,C1527336,Sjogren-s Syndrome,narrow,Im,SJOGRENS,COV,156455009,156455009
